date,id,sent_neg,sent_neu,sent_pos,sent_comp,topic_freq,topic_density
2019-01-22 22:12:04,5074635225846396408,0.0,0.994,0.006,0.9581,4.0,0.0010325245224574084
2019-01-22 22:14:18,8422161248701560982,0.123,0.746,0.131,0.0387,1.0,0.007407407407407408
2019-01-22 22:15:00,616105222765918015,0.0,0.854,0.146,0.9976,1.0,0.0024449877750611247
2019-01-22 22:15:57,154277025205743085,0.0,0.805,0.195,0.967,0.0,0.0
2019-01-22 22:20:06,7328305454127577374,0.064,0.874,0.062,0.1738,1.0,0.010101010101010102
2019-01-22 22:22:00,5919137893154216746,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-22 22:23:49,8576229325159139598,0.046,0.831,0.123,0.9119,1.0,0.010309278350515464
2019-01-22 22:25:25,7031273684384997262,0.05,0.8,0.15,0.9907,4.0,0.0163265306122449
2019-01-22 22:27:45,156066490982162546,0.064,0.85,0.086,0.9721,12.0,0.02181818181818182
2019-01-22 22:30:43,1309750252326788075,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 22:31:34,940797364059904268,0.065,0.873,0.061,0.6249,2.0,0.006557377049180328
2019-01-22 22:32:04,501598217997738721,0.032,0.917,0.051,0.0356,0.0,0.0
2019-01-22 22:32:14,4749394185958625120,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-22 22:32:25,9206335288226169216,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-22 22:32:35,6330455387175873446,0.027,0.907,0.065,0.1852,0.0,0.0
2019-01-22 22:32:45,2221226284933976988,0.032,0.917,0.051,0.0356,0.0,0.0
2019-01-22 22:32:55,21724488033883304,0.031,0.884,0.085,0.3481,0.0,0.0
2019-01-22 22:33:05,3148657772929911648,0.029,0.902,0.069,0.1872,0.0,0.0
2019-01-22 22:35:17,1772730209145899746,0.083,0.855,0.062,-0.9743,1.0,0.0011312217194570137
2019-01-22 22:36:00,191637488635413629,0.107,0.793,0.101,-0.1531,0.0,0.0
2019-01-22 22:39:37,7274156230414106907,0.023,0.912,0.065,0.7227,2.0,0.011428571428571429
2019-01-22 22:40:00,7365531747261542312,0.029,0.898,0.073,0.8957,1.0,0.005555555555555556
2019-01-22 22:43:00,6873779784452571276,0.017,0.853,0.13,0.9989,1.0,0.001597444089456869
2019-01-22 22:43:10,4634951622965727481,0.027,0.756,0.217,0.9954,1.0,0.005025125628140704
2019-01-22 22:47:22,2798879663622238818,0.009,0.946,0.046,0.9446,4.0,0.012987012987012988
2019-01-22 22:52:05,5795239076184667130,0.036,0.909,0.055,0.2554,1.0,0.011363636363636364
2019-01-22 22:53:18,1393372808344340081,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:00:00,5666035331003612242,0.0,0.864,0.136,0.9722,1.0,0.008547008547008548
2019-01-22 23:00:00,1150612854067184694,0.118,0.773,0.109,-0.4285,3.0,0.028037383177570093
2019-01-22 23:00:25,2674926786672266780,0.102,0.829,0.069,-0.996,1.0,0.0011049723756906078
2019-01-22 23:00:43,215568402368460749,0.046,0.836,0.117,0.9988,1.0,0.0010741138560687433
2019-01-22 23:00:43,1233677191901853100,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:02:37,2392239468438946504,0.016,0.868,0.116,0.995,1.0,0.0021551724137931034
2019-01-22 23:05:00,609476479349555659,0.01,0.842,0.148,0.9798,2.0,0.015267175572519083
2019-01-22 23:06:00,5998042819731065266,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-22 23:06:27,2781616674880972898,0.012,0.892,0.097,0.9422,0.0,0.0
2019-01-22 23:08:28,7056215913682509443,0.005,0.932,0.062,0.969,2.0,0.0058309037900874635
2019-01-22 23:10:23,7829006537198094637,0.043,0.88,0.077,0.9827,1.0,0.001579778830963665
2019-01-22 23:11:45,6478503281898804643,0.028,0.825,0.147,0.9948,0.0,0.0
2019-01-22 23:12:39,4061376723727151343,0.049,0.869,0.082,0.2095,0.0,0.0
2019-01-22 23:12:49,3481145754561869998,0.049,0.869,0.082,0.2095,0.0,0.0
2019-01-22 23:12:59,4598669925613595877,0.05,0.832,0.118,0.5629,0.0,0.0
2019-01-22 23:13:09,5337126136414263233,0.054,0.846,0.1,0.3691,0.0,0.0
2019-01-22 23:14:19,8016219941309262767,0.053,0.89,0.057,0.7717,7.0,0.02564102564102564
2019-01-22 23:15:51,128607176911211583,0.054,0.882,0.064,0.872,8.0,0.02666666666666667
2019-01-22 23:16:42,8818582522122500357,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:18:12,666939062099007701,0.031,0.814,0.154,0.9934,1.0,0.0034965034965034965
2019-01-22 23:18:19,3769366032128619702,0.053,0.915,0.032,-0.1582,4.0,0.0196078431372549
2019-01-22 23:24:54,1315184250440214121,0.051,0.888,0.06,0.0,4.0,0.024096385542168676
2019-01-22 23:25:23,5419785407332269089,0.095,0.823,0.082,-0.9824,7.0,0.0068694798822374874
2019-01-22 23:26:11,1256461391143335399,0.087,0.856,0.057,-0.9719,2.0,0.003257328990228013
2019-01-22 23:30:22,2090889473612831513,0.034,0.854,0.112,0.9963,1.0,0.0021321961620469083
2019-01-22 23:31:57,1032984156409722615,0.03,0.808,0.162,0.9928,2.0,0.008547008547008548
2019-01-22 23:32:16,5666012232572185077,0.051,0.862,0.086,0.2115,0.0,0.0
2019-01-22 23:32:27,9007785226651904932,0.05,0.832,0.118,0.5629,0.0,0.0
2019-01-22 23:32:37,2548249468621430334,0.051,0.862,0.086,0.2115,0.0,0.0
2019-01-22 23:32:47,2870572025346927588,0.049,0.869,0.082,0.2095,0.0,0.0
2019-01-22 23:32:57,2644194990227284762,0.049,0.869,0.082,0.2095,0.0,0.0
2019-01-22 23:33:07,2866144077836969495,0.052,0.881,0.067,0.0613,0.0,0.0
2019-01-22 23:33:17,7573215273497599339,0.052,0.881,0.067,0.0613,0.0,0.0
2019-01-22 23:33:28,7562136791703496941,0.054,0.846,0.1,0.3691,0.0,0.0
2019-01-22 23:33:38,2461936320546525711,0.056,0.872,0.072,0.0613,0.0,0.0
2019-01-22 23:34:29,604700032560652889,0.009,0.893,0.098,0.9945,3.0,0.0064516129032258064
2019-01-22 23:37:11,4587023779160521821,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,2926866348013918869,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,4555098111354606372,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,8439128124321800025,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,7323939571400657214,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,1545528920830029634,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,8544357541100490774,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,5502543713552678499,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,1590007661019765766,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,9167525344561232629,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:37:11,1714750720009249771,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:40:00,8535391602175669034,0.098,0.796,0.106,0.868,5.0,0.02617801047120419
2019-01-22 23:42:10,1709985637317595164,0.048,0.875,0.077,0.9765,1.0,0.0016778523489932886
2019-01-22 23:42:15,3440866433687589276,0.027,0.896,0.077,0.4767,1.0,0.016666666666666666
2019-01-22 23:42:48,2683290312431195043,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-22 23:46:13,6310098202361907347,0.037,0.92,0.043,0.7874,11.0,0.03859649122807018
2019-01-22 23:47:04,330795767534343416,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:49:32,4693327708470828115,0.025,0.907,0.068,0.7977,3.0,0.015151515151515152
2019-01-22 23:50:14,5406641759075384164,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22 23:52:03,800176295271673315,0.051,0.862,0.086,0.2115,0.0,0.0
2019-01-22 23:54:25,5067735224004975143,0.078,0.817,0.105,0.9954,1.0,0.0007347538574577516
2019-01-23 00:00:00,648452398874860741,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 00:00:09,7841960927849561394,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 00:00:47,7796106684894833851,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 00:01:00,4128706922047102371,0.061,0.832,0.107,0.6533,0.0,0.0
2019-01-23 00:01:32,3696246109154800766,0.016,0.935,0.049,0.8991,2.0,0.007751937984496124
2019-01-23 00:03:28,2160663717532900190,0.01,0.915,0.075,0.9991,1.0,0.00045829514207149406
2019-01-23 00:03:57,6685232229433027124,0.016,0.861,0.124,0.9802,1.0,0.005555555555555556
2019-01-23 00:06:01,8382945064830723615,0.085,0.823,0.091,0.1822,15.0,0.028901734104046242
2019-01-23 00:14:03,3954356599028166300,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 00:15:07,8573728793605594632,0.02,0.816,0.163,0.9723,2.0,0.01818181818181818
2019-01-23 00:22:32,1989607848742594935,0.104,0.848,0.048,-0.9735,0.0,0.0
2019-01-23 00:24:25,2574430022645141727,0.026,0.798,0.176,0.9956,0.0,0.0
2019-01-23 00:27:48,9035961838893745578,0.09,0.769,0.141,0.9921,2.0,0.004796163069544364
2019-01-23 00:30:44,1300486787018042053,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 00:34:58,7225692178267633331,0.01,0.868,0.122,0.9986,1.0,0.0015267175572519084
2019-01-23 00:38:09,2280945202277334526,0.069,0.83,0.101,0.9988,1.0,0.00045955882352941176
2019-01-23 00:38:49,6810562369353230752,0.08,0.845,0.075,-0.3523,17.0,0.03288201160541586
2019-01-23 00:39:56,1274880921000940696,0.08,0.845,0.075,-0.3523,17.0,0.03288201160541586
2019-01-23 00:42:28,7851860593328709756,0.069,0.83,0.101,0.9988,1.0,0.00045955882352941176
2019-01-23 00:45:35,8857396243108954720,0.017,0.904,0.078,0.9524,12.0,0.046511627906976744
2019-01-23 00:46:44,966692549374771803,0.159,0.784,0.057,-0.9864,1.0,0.004405286343612335
2019-01-23 00:55:11,8851574743802891381,0.02,0.897,0.083,0.9635,1.0,0.004149377593360996
2019-01-23 00:57:18,4259554122723965902,0.015,0.857,0.128,0.9847,1.0,0.004901960784313725
2019-01-23 00:59:06,7855070232389123768,0.043,0.874,0.083,0.978,4.0,0.011019283746556474
2019-01-23 01:00:00,1161640382704150340,0.028,0.892,0.08,0.9349,3.0,0.014150943396226415
2019-01-23 01:00:00,3825575893508277336,0.018,0.864,0.118,0.964,1.0,0.008547008547008548
2019-01-23 01:01:28,8977144412230184249,0.011,0.925,0.064,0.9727,0.0,0.0
2019-01-23 01:03:00,1226969229909091810,0.022,0.894,0.084,0.9951,1.0,0.0015037593984962407
2019-01-23 01:03:23,541851571881274653,0.021,0.902,0.077,0.9957,1.0,0.0011918951132300357
2019-01-23 01:08:41,1823174609493052212,0.02,0.745,0.234,0.9989,0.0,0.0
2019-01-23 01:10:47,8390188864568159211,0.2,0.731,0.069,-0.9967,0.0,0.0
2019-01-23 01:12:04,1821132014499880716,0.024,0.938,0.038,0.0356,0.0,0.0
2019-01-23 01:12:28,8148561739586631918,0.025,0.906,0.069,0.3481,0.0,0.0
2019-01-23 01:12:38,2156535410044158524,0.023,0.923,0.054,0.1852,0.0,0.0
2019-01-23 01:12:48,3886391804288183581,0.025,0.906,0.069,0.3481,0.0,0.0
2019-01-23 01:12:59,8321945141972918542,0.023,0.923,0.054,0.1852,0.0,0.0
2019-01-23 01:16:49,1215533434882534027,0.022,0.83,0.147,0.9947,1.0,0.004
2019-01-23 01:20:31,7309277771399620091,0.0,0.754,0.246,0.8439,0.0,0.0
2019-01-23 01:24:02,4236467326234565920,0.0,0.87,0.13,0.836,0.0,0.0
2019-01-23 01:26:44,746435163705623594,0.076,0.841,0.083,0.8339,1.0,0.0019157088122605363
2019-01-23 01:27:40,8078782102404549066,0.038,0.807,0.155,0.9954,2.0,0.008064516129032258
2019-01-23 01:30:26,4072270626943037072,0.012,0.856,0.132,0.9829,1.0,0.004975124378109453
2019-01-23 01:32:07,5423205614639764531,0.018,0.954,0.028,0.0356,0.0,0.0
2019-01-23 01:32:18,159382801387381350,0.072,0.867,0.061,-0.5207,0.0,0.0
2019-01-23 01:32:28,470634996178423991,0.02,0.949,0.031,0.0356,0.0,0.0
2019-01-23 01:32:38,9034477742923269282,0.023,0.923,0.054,0.1852,0.0,0.0
2019-01-23 01:32:48,7522240329435756750,0.022,0.826,0.152,0.9261,0.0,0.0
2019-01-23 01:32:58,550233999421306438,0.023,0.923,0.054,0.1852,0.0,0.0
2019-01-23 01:33:09,8848540896859462318,0.017,0.854,0.129,0.8701,0.0,0.0
2019-01-23 01:38:57,8873844305812248609,0.063,0.797,0.139,0.8753,3.0,0.028037383177570093
2019-01-23 01:42:15,2561334754865166032,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 01:43:11,1498375868671046043,0.032,0.786,0.182,0.9937,0.0,0.0
2019-01-23 01:44:00,1863689645366060975,0.07,0.814,0.117,0.9879,1.0,0.002325581395348837
2019-01-23 01:46:01,843983362107050930,0.02,0.796,0.184,0.9999,2.0,0.0011494252873563218
2019-01-23 01:50:12,7258184439279794381,0.057,0.8,0.142,0.9977,0.0,0.0
2019-01-23 01:50:17,8975103100660342223,0.075,0.893,0.032,-0.9524,4.0,0.013157894736842105
2019-01-23 01:51:34,8616343629504835433,0.0,0.765,0.235,0.9869,0.0,0.0
2019-01-23 01:51:48,6438802136404034672,0.079,0.862,0.059,-0.9715,0.0,0.0
2019-01-23 01:52:13,4955658446385219443,0.061,0.8,0.139,0.983,1.0,0.005076142131979695
2019-01-23 01:54:06,5618230803297142737,0.0,0.727,0.273,0.9941,0.0,0.0
2019-01-23 01:54:46,578250946177164316,0.041,0.867,0.093,0.9886,8.0,0.0150093808630394
2019-01-23 01:56:47,8874682844809271577,0.05,0.891,0.059,0.8225,7.0,0.026923076923076925
2019-01-23 02:00:15,2456173486466561860,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 02:06:50,2960418690364779003,0.039,0.949,0.012,-0.796,3.0,0.013513513513513514
2019-01-23 02:15:00,7655117889414313341,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 02:19:03,5994512177168468270,0.014,0.863,0.123,0.9978,0.0,0.0
2019-01-23 02:30:00,1776056107964708297,0.054,0.883,0.063,0.6842,0.0,0.0
2019-01-23 02:30:00,5221740469009943934,0.107,0.776,0.117,0.9299,0.0,0.0
2019-01-23 02:30:07,2082776441094805664,0.078,0.823,0.098,0.9554,3.0,0.005964214711729622
2019-01-23 02:32:07,7733031331646815890,0.024,0.818,0.157,0.8289,0.0,0.0
2019-01-23 02:32:18,5969270684434147233,0.024,0.818,0.157,0.8289,0.0,0.0
2019-01-23 02:32:28,2118051899350219786,0.024,0.875,0.101,0.6529,0.0,0.0
2019-01-23 02:32:38,7786772305362672750,0.025,0.85,0.126,0.713,0.0,0.0
2019-01-23 02:32:48,1542423790987349792,0.026,0.832,0.142,0.7676,0.0,0.0
2019-01-23 02:32:58,8790988193005422754,0.025,0.85,0.126,0.713,0.0,0.0
2019-01-23 02:33:09,5268833041234785629,0.024,0.857,0.119,0.7123,0.0,0.0
2019-01-23 02:35:07,610386427452519904,0.058,0.858,0.084,0.9848,10.0,0.014367816091954023
2019-01-23 02:40:08,5268512867790947811,0.031,0.818,0.151,0.9955,1.0,0.0028169014084507044
2019-01-23 02:41:15,203686513235487444,0.07,0.802,0.128,0.8287,5.0,0.040983606557377046
2019-01-23 02:49:15,8061483747654777727,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 02:49:29,8401375343758427861,0.042,0.817,0.141,0.9973,5.0,0.013192612137203167
2019-01-23 02:57:54,6650574359594620535,0.046,0.897,0.057,0.3583,5.0,0.008210180623973728
2019-01-23 03:00:30,986632572635162728,0.125,0.735,0.14,0.8509,1.0,0.0011695906432748538
2019-01-23 03:07:00,6505324853943436367,0.027,0.945,0.028,0.4767,3.0,0.025210084033613446
2019-01-23 03:07:59,8596972924454099619,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:10:13,3457960589870647463,0.046,0.9,0.054,0.8225,7.0,0.025089605734767026
2019-01-23 03:12:19,8602148739999526176,0.023,0.896,0.081,0.446,0.0,0.0
2019-01-23 03:12:29,5517106263187803264,0.024,0.859,0.117,0.6945,0.0,0.0
2019-01-23 03:12:39,6885876051846096571,0.026,0.902,0.071,0.3265,0.0,0.0
2019-01-23 03:12:49,7301811771418684409,0.026,0.902,0.071,0.3265,0.0,0.0
2019-01-23 03:12:59,6741365358587675216,0.023,0.896,0.081,0.446,0.0,0.0
2019-01-23 03:13:09,1689458074215837204,0.023,0.914,0.063,0.3265,0.0,0.0
2019-01-23 03:13:19,7644512266280564306,0.024,0.91,0.066,0.3265,0.0,0.0
2019-01-23 03:13:30,6309229640291322120,0.024,0.859,0.117,0.6945,0.0,0.0
2019-01-23 03:13:40,9122033613369033968,0.023,0.896,0.081,0.446,0.0,0.0
2019-01-23 03:17:10,2546277519592710990,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:17:10,6066917240526163200,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:17:10,2009338116772470568,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:17:10,9049529148196022499,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:17:10,1272663138880450331,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:17:10,433834538807005939,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:18:50,8933466962657629310,0.012,0.887,0.101,0.9001,2.0,0.018867924528301886
2019-01-23 03:27:01,264264077260275760,0.016,0.904,0.08,0.9831,1.0,0.0028735632183908046
2019-01-23 03:28:00,9183644986094935913,0.039,0.871,0.09,0.8726,0.0,0.0
2019-01-23 03:30:00,1875628609843635780,0.013,0.84,0.147,0.9581,2.0,0.020618556701030927
2019-01-23 03:30:47,8686279730538501905,0.064,0.917,0.018,-0.946,1.0,0.003436426116838488
2019-01-23 03:32:06,5753501255251364113,0.026,0.875,0.099,0.5629,0.0,0.0
2019-01-23 03:32:16,6635435994025492730,0.026,0.902,0.071,0.3265,0.0,0.0
2019-01-23 03:32:26,5412881744718874263,0.023,0.914,0.063,0.3265,0.0,0.0
2019-01-23 03:32:37,3584816176295484488,0.024,0.91,0.066,0.3265,0.0,0.0
2019-01-23 03:32:47,8382071079046391070,0.026,0.875,0.099,0.5629,0.0,0.0
2019-01-23 03:32:57,2857498934140702731,0.026,0.902,0.071,0.3265,0.0,0.0
2019-01-23 03:33:07,6531363757187551159,0.023,0.896,0.081,0.446,0.0,0.0
2019-01-23 03:35:52,4644013426855727168,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 03:48:00,8293719059786997368,0.075,0.811,0.114,0.9758,10.0,0.028089887640449437
2019-01-23 03:50:14,2506375494049545282,0.044,0.9,0.056,0.6745,3.0,0.009900990099009901
2019-01-23 03:51:27,1811679583902347486,0.056,0.849,0.095,0.9993,1.0,0.00042158516020236085
2019-01-23 03:52:58,6404135776277048173,0.035,0.801,0.163,0.9928,0.0,0.0
2019-01-23 04:07:35,3213611121558351644,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 04:09:08,1500009632838792185,0.049,0.884,0.068,0.8294,7.0,0.026615969581749048
2019-01-23 04:13:39,6351663858341687485,0.025,0.916,0.059,0.1852,0.0,0.0
2019-01-23 04:14:55,1498209814786402836,0.059,0.867,0.074,0.9496,0.0,0.0
2019-01-23 04:21:00,286274420116087468,0.062,0.887,0.051,-0.9054,3.0,0.0066815144766146995
2019-01-23 04:28:55,6641614748251234009,0.012,0.918,0.07,0.9956,0.0,0.0
2019-01-23 04:32:04,5273410542147695621,0.018,0.891,0.09,0.6846,0.0,0.0
2019-01-23 04:32:14,290732548865886854,0.025,0.936,0.039,0.0356,0.0,0.0
2019-01-23 04:32:24,4590633692920536435,0.051,0.847,0.102,0.7032,0.0,0.0
2019-01-23 04:32:35,1723791679986689764,0.019,0.896,0.085,0.713,0.0,0.0
2019-01-23 04:32:45,2366226556068905171,0.022,0.926,0.052,0.1852,0.0,0.0
2019-01-23 04:32:55,2011040132515723748,0.086,0.882,0.032,-0.7401,0.0,0.0
2019-01-23 04:33:05,8788155888097805643,0.022,0.944,0.034,0.0356,1.0,0.015873015873015872
2019-01-23 04:34:04,4269894821471949603,0.045,0.893,0.061,0.8381,7.0,0.024822695035460994
2019-01-23 04:37:36,299365028600747421,0.0,0.852,0.148,0.9969,1.0,0.0029585798816568047
2019-01-23 04:40:00,2166253268614827216,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 04:43:29,3198378316538514742,0.041,0.842,0.118,0.9618,1.0,0.004201680672268907
2019-01-23 04:46:40,6529249871024473108,0.032,0.968,0.0,-0.3612,0.0,0.0
2019-01-23 04:50:01,7254482873515283656,0.04,0.858,0.103,0.9217,1.0,0.008620689655172414
2019-01-23 04:56:28,3587838435062566606,0.074,0.839,0.087,0.9684,1.0,0.0014792899408284023
2019-01-23 04:56:30,847662368898747202,0.006,0.823,0.17,0.9917,7.0,0.03431372549019608
2019-01-23 04:57:01,6721384548132895375,0.077,0.859,0.065,-0.9193,0.0,0.0
2019-01-23 04:59:26,6676442080595767697,0.014,0.883,0.102,0.9978,1.0,0.0012755102040816326
2019-01-23 05:00:00,3597967159734091465,0.005,0.867,0.127,0.9979,1.0,0.00211864406779661
2019-01-23 05:00:00,9118485859558291307,0.018,0.854,0.129,0.998,1.0,0.0016260162601626016
2019-01-23 05:00:00,2437449348890431917,0.023,0.838,0.139,0.9961,0.0,0.0
2019-01-23 05:00:30,4068508960858071020,0.033,0.855,0.112,0.9971,1.0,0.001658374792703151
2019-01-23 05:00:49,7675705343890327362,0.044,0.782,0.173,0.7269,0.0,0.0
2019-01-23 05:01:10,9011882877422331791,0.044,0.874,0.082,0.9803,15.0,0.025510204081632654
2019-01-23 05:03:38,9120051847588614383,0.032,0.837,0.131,0.9994,1.0,0.0009319664492078285
2019-01-23 05:03:52,2211026325815056101,0.011,0.844,0.146,0.9972,1.0,0.002150537634408602
2019-01-23 05:04:51,8269500266222345105,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 05:05:01,4669004766449785879,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 05:05:58,5739572704404081597,0.005,0.928,0.067,0.971,1.0,0.0029498525073746312
2019-01-23 05:07:00,1435195875710383138,0.144,0.766,0.09,-0.9501,0.0,0.0
2019-01-23 05:07:45,2675955358429495959,0.014,0.986,0.0,-0.3382,0.0,0.0
2019-01-23 05:07:55,1161901787959580559,0.0,0.943,0.057,0.961,1.0,0.004032258064516129
2019-01-23 05:08:56,1226705323873284775,0.033,0.967,0.0,-0.7901,0.0,0.0
2019-01-23 05:12:39,8843970697637305123,0.068,0.865,0.068,-0.2455,0.0,0.0
2019-01-23 05:12:49,1158965099461009091,0.073,0.87,0.057,-0.314,0.0,0.0
2019-01-23 05:12:59,4051851240882800443,0.068,0.879,0.053,-0.314,0.0,0.0
2019-01-23 05:13:09,7788142963416271991,0.065,0.885,0.05,-0.314,0.0,0.0
2019-01-23 05:13:19,3486374833112374379,0.071,0.853,0.076,-0.1608,0.0,0.0
2019-01-23 05:13:29,5726653609032248952,0.067,0.844,0.089,-0.0209,0.0,0.0
2019-01-23 05:13:40,6334900718629665609,0.065,0.885,0.05,-0.314,0.0,0.0
2019-01-23 05:21:00,5309844801203525432,0.039,0.866,0.095,0.9889,9.0,0.01727447216890595
2019-01-23 05:26:00,7066737521375722561,0.0,0.805,0.195,0.6486,1.0,0.037037037037037035
2019-01-23 05:32:07,8634674145164278861,0.066,0.883,0.052,-0.3779,0.0,0.0
2019-01-23 05:32:18,3103138609054518533,0.065,0.885,0.05,-0.314,0.0,0.0
2019-01-23 05:32:28,1742970088269559637,0.099,0.841,0.06,-0.6099,0.0,0.0
2019-01-23 05:32:38,6101922889374598053,0.069,0.826,0.105,0.1948,0.0,0.0
2019-01-23 05:32:48,1803218109057829073,0.086,0.874,0.039,-0.6576,0.0,0.0
2019-01-23 05:32:58,5328335715483837862,0.1,0.818,0.083,-0.605,0.0,0.0
2019-01-23 05:33:08,3515858801794381268,0.082,0.852,0.066,-0.4548,0.0,0.0
2019-01-23 05:35:51,8864874418229269333,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 05:35:52,1902481689222682033,0.04,0.751,0.209,0.9996,1.0,0.0013123359580052493
2019-01-23 05:35:53,5371372152759585449,0.039,0.855,0.107,0.9912,2.0,0.005479452054794521
2019-01-23 05:41:19,2050672309580890580,0.061,0.807,0.131,0.9997,3.0,0.0018214936247723133
2019-01-23 05:45:00,2053661391387090255,0.054,0.847,0.099,0.9726,1.0,0.0035087719298245615
2019-01-23 05:52:54,6826754036261832683,0.035,0.862,0.103,0.9864,1.0,0.002932551319648094
2019-01-23 05:53:12,1809301798669203937,0.025,0.936,0.039,0.0356,0.0,0.0
2019-01-23 05:53:22,3904565899622452819,0.026,0.933,0.041,0.0356,0.0,0.0
2019-01-23 05:53:32,2759190016384569305,0.028,0.927,0.045,0.0356,0.0,0.0
2019-01-23 05:53:43,4809639686251526030,0.026,0.933,0.041,0.0356,0.0,0.0
2019-01-23 05:54:33,5952081531871783310,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 05:55:56,3353043469918134172,0.038,0.867,0.095,0.9946,0.0,0.0
2019-01-23 05:57:50,1786142993317245667,0.102,0.841,0.056,-0.998,1.0,0.000931098696461825
2019-01-23 05:58:41,8382757786698591297,0.03,0.834,0.136,0.9917,1.0,0.003105590062111801
2019-01-23 06:02:00,5183498573590097826,0.089,0.862,0.049,-0.9728,1.0,0.002967359050445104
2019-01-23 06:02:29,8496618171942555849,0.03,0.899,0.071,0.9767,3.0,0.006550218340611353
2019-01-23 06:03:03,1489937605360072386,0.013,0.854,0.134,0.9995,1.0,0.0012048192771084338
2019-01-23 06:03:35,7307225666424920353,0.0,0.749,0.251,0.9941,0.0,0.0
2019-01-23 06:03:48,4757264096874330354,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 06:04:01,6641857654384593999,0.012,0.787,0.201,0.998,1.0,0.003067484662576687
2019-01-23 06:08:29,1845222102506708371,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 06:09:16,1450452002763312168,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 06:09:41,2768333071060950194,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-23 06:23:53,2530296711264499049,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 06:25:21,259538636100190338,0.039,0.895,0.066,0.9674,1.0,0.0020161290322580645
2019-01-23 06:28:40,2067125071630970124,0.007,0.834,0.159,0.9923,5.0,0.026041666666666668
2019-01-23 06:33:52,6739867411938123054,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 06:42:30,4718941201516221509,0.011,0.884,0.106,0.9881,2.0,0.00749063670411985
2019-01-23 06:44:59,7592281638392744481,0.028,0.873,0.099,0.9577,0.0,0.0
2019-01-23 06:46:19,3150431084962037071,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23 06:48:28,2424390552612814290,0.037,0.836,0.128,0.9995,0.0,0.0
2019-01-23 06:48:52,1199903167055923603,0.01,0.774,0.216,0.9998,7.0,0.009358288770053475
2019-01-23 06:53:33,6788155529958040109,0.029,0.794,0.177,0.9985,1.0,0.0022624434389140274
2019-01-23 06:55:34,756963464543223164,0.002,0.881,0.116,0.9975,1.0,0.002331002331002331
